Driver,Corner,SpeedClass,Avg_Entry_Speed,Avg_Exit_Speed,Max_Accel_Into,Max_Accel_Out,Max_Decel_Into,Avg_Throttle_Into,Avg_Throttle_Out,Speed_Consistency,Corner_Entry_Count,Corner_Exit_Count,Total_Corner_Samples,EventName,EventDate,Circuit
NOR,corner_13,Slow,121.0,126.2999936,10.416664033355858,18.010999496832113,-25.462956817283157,17.55912751928059,35.3691921067643,14.88477614473929,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
NOR,corner_6,Medium,202.6999808,181.2374976,4.629630002095155,24.30556543209832,-39.5833667399277,0.711037967092762,62.42787038747654,20.51417266971265,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
NOR,corner_5,Fast,205.19722524444444,215.35001386666667,19.09726644098646,9.259357848640775,-7.275957614183426e-12,98.9995597363319,55.178686044752006,13.757066070692678,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
ALO,corner_13,Slow,118.47142948571428,135.0,13.888888888889142,20.833462702137695,-19.29027238879587,21.258480628304593,40.03231169804155,13.943306097687527,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
ALO,corner_6,Medium,228.2062464,185.81000192,5.787032284146292,24.30569912689537,-37.49988773919324,1.13787490046201,67.80965318364954,14.389730046023866,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
ALO,corner_5,Fast,198.0,198.95712548571427,43.05554442199883,6.944477637040563,-4.547473508864641e-13,99.91963473242009,49.12940671046607,6.129030381397922,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
TSU,corner_13,Slow,118.85000106666666,135.82142171428572,13.888866247010796,20.061718019703676,-20.833333333333485,23.131678887138214,34.42604918505025,14.680797831798543,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
TSU,corner_6,Medium,250.0,191.0,7.026151566597029,27.77775133348328,-56.94488032483332,2.3015344935582736,66.12212716866621,19.320847900955165,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
TSU,corner_5,Fast,195.47692307692307,216.9500224,18.05555555554929,9.722197155440583,-2.2737367544323206e-13,100.0,65.08709502892911,13.232629982300985,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
VET,corner_13,Slow,117.5750016,123.34545454545454,19.444444444441928,23.148148148152018,-30.555528596961324,19.51301717696221,37.342653564324934,9.731278276742913,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
VET,corner_6,Medium,212.87499428571428,176.39067829035926,4.629628174756959,22.222240976800947,-45.8333333333339,3.0517003036902572,62.76769109202571,15.227708681564694,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
VET,corner_5,Fast,204.0,223.1,16.666669479189096,7.230624024108387,-1.5432105371815794,97.8050989513742,53.42537419901165,10.411092043792099,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
RIC,corner_13,Slow,120.0,123.0,13.888900352385122,19.09722069348777,-25.357335896263066,19.20843740340557,32.353393614101414,15.51524919972837,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
RIC,corner_6,Medium,228.88,177.60999552,2.8255528255529043,21.825434074075076,-49.999661198368976,0.5348095177873414,61.250809637691546,20.298550926506877,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
RIC,corner_5,Fast,202.0,217.8062448,19.444444444448436,8.928571428571558,-1.7053025658242404e-13,99.2487868572848,55.06620891002738,14.167036370662128,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
GAS,corner_13,Slow,119.49545541818182,124.0,15.277777777776578,21.990742509952128,-26.785707882488893,22.545026769084803,36.57789277614069,14.922953327767253,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
GAS,corner_6,Medium,209.4714038857143,180.0,1.7361109721353216,26.04163517175735,-100.00002812009512,1.24872181494472,63.024738744241176,21.76422879368552,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
GAS,corner_5,Fast,194.0,213.8526084995446,19.097605347068566,8.680555555553646,-5.400124791776761e-13,100.0,63.384705658931836,14.857728120048504,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
MSC,corner_13,Slow,117.0,129.2249952,17.36114163708794,27.77785873668722,-21.825459514420686,20.112658324798296,35.198119492653746,12.104512653641027,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
MSC,corner_6,Medium,239.062496,173.3,9.722259536897582,27.778362398268655,-54.56357267342321,1.6699609778567759,58.804441017321665,20.54210595496614,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
MSC,corner_5,Fast,198.0,235.0,16.203699792816025,9.259260004190082,-11.389332925933989,98.90294189955155,60.2516843868225,13.655517323152926,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
STR,corner_13,Slow,114.0,138.6708288,19.097222222221745,29.51385456945401,-17.96683656722546,17.369487949308173,34.082912810408715,14.618333981469817,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
STR,corner_6,Medium,227.0,177.29166933333335,1.984085888938382,27.777893110908735,-41.66674538197208,0.5016353789950168,61.249537532235976,17.807781727683178,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
STR,corner_5,Fast,194.09749041425673,197.34286811428572,27.77778558891518,19.149917061629424,-1.8474111129762605e-13,99.16471867065245,52.29722780609677,11.190714227612283,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
LAT,corner_13,Slow,120.24500096,122.5285632,15.277790387623554,18.518518518518142,-20.833420571758097,17.425647169649306,29.35078737091686,14.914223595345248,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
LAT,corner_6,Medium,164.5,175.0,3.9115179739879267,20.833333333331666,-46.875000000024556,0.8084919260747204,57.27646348366659,13.993246939371511,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
LAT,corner_5,Fast,168.0,206.3875104,44.44455903544508,6.9444672364685545,-1.1368683772161603e-13,99.97254181311017,37.21595647179271,8.245237240039453,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
MAG,corner_13,Slow,113.2874976,111.0,11.111039913172906,26.388871069670344,-19.097222222223742,17.397291088930647,30.705497655805893,11.29577282973387,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
MAG,corner_6,Medium,219.0,160.0,5.208334122310461,27.777920973358505,-43.40285977288772,0.669093368285725,53.558737910921636,21.549966820687114,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
MAG,corner_5,Fast,213.95384615384614,213.13500992,15.624997795623017,11.28470040726296,-2.2737367544323206e-13,98.27741542651134,61.73621981896533,13.29837393493968,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
ALB,corner_13,Slow,134.0,132.2999936,12.152632592602458,19.097412267475192,-23.611116401790596,15.801424498274226,28.854950655996124,12.659514057674675,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
ALB,corner_6,Medium,152.7999872,174.0,8.65352010314362,18.14974767361855,-37.03708788971255,1.0690792355597587,57.89067465997073,9.7164432897729,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
ALB,corner_5,Fast,216.35714742857144,200.90000822857144,55.555560002778236,8.333333333334167,-9.259216285755832,95.18620698181107,30.662592999362314,3.055226227719005,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
ZHO,corner_13,Slow,118.12727272727273,135.4,16.203716951409973,16.203681902998078,-27.77780392676857,18.368885148411948,33.3349911534602,12.995920427267698,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
ZHO,corner_6,Medium,223.10908741818182,166.0,-1.4210854715202004e-14,20.833359360425504,-37.69842951986669,0.4829595581602395,65.69310651552617,13.361891926834474,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
ZHO,corner_5,Fast,184.0,209.96,13.88887951035288,8.487652791870687,1.4921397450962104e-13,100.0,59.495928945435814,12.427309886387164,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
LEC,corner_13,Slow,129.75714377142856,130.0,10.416705396900966,20.83332524056958,-23.611084265752666,21.98352515861295,43.10446805727444,12.421760928715857,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
LEC,corner_6,Medium,242.0,170.0,8.33333867717613,17.36109256531938,-51.38941536482662,3.578126082242231,66.79381056833694,20.821487465588977,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
LEC,corner_5,Fast,202.0,233.32143542857142,19.61529394369046,7.716049382715823,-2.8483881919783016e-12,99.50790606310454,61.067610260264935,14.875335333485303,1,1,2,Spanish Grand Prix,2022-05-22,Barcelona
PER,corner_5,Slow,57.0,73.0,27.77778668894453,27.777777777777374,-30.55555555555611,25.43797467988395,12.546459122086093,19.22259820656175,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
PER,corner_15,Medium,142.5125024,181.0,4.187608868547784,26.521538189524335,-39.930535532468525,1.216607686981252,56.93234293118342,6.546925990302772,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
PER,corner_8,Fast,207.578128,273.77272785454545,11.276497329597944,11.111178807403121,-7.5757625559244275,93.23244727809166,98.00665607025901,9.561150806452765,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
SAI,corner_5,Slow,59.7062496,78.01428297142857,26.389033488315818,21.990752288699298,-27.777777777776237,25.991855106642408,19.427147812325916,17.096504971372145,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
SAI,corner_15,Medium,148.958336,180.0,12.562826605643295,26.7856897898846,-36.11114478583829,3.6464078027459417,58.763254552819554,7.135444835411856,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
SAI,corner_8,Fast,215.80357028571427,278.0,10.912702392257927,8.680547030406387,-11.960549215094261,97.22293260716977,96.41030311627497,9.516434138509968,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
VER,corner_5,Slow,56.0,77.0,19.44444444444332,19.675955471140696,-32.986114422658005,23.606310613837678,11.27129766772725,20.067834108325403,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
VER,corner_15,Medium,148.4272733090909,174.0,8.680582949619748,31.249359307358645,-37.69847210984949,1.2248403010911293,52.577794185108694,8.479798809159067,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
VER,corner_8,Fast,213.3468736,275.6,10.41668571092734,6.265676851697208,-3.858028752019436,96.97831165664174,98.17676080404362,8.088182284396808,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
LEC,corner_5,Slow,65.0,79.97722300104266,33.333333333333485,16.666566645257507,-26.3888513622365,24.94079996455985,20.005084579955195,16.010050676342317,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
LEC,corner_15,Medium,143.55,184.35908596363637,8.333329016841162,19.965275433324877,-43.0554592190731,5.580435871104005,65.6475501987615,2.527029262020447,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
LEC,corner_8,Fast,211.97083306666667,279.809129111138,13.117550460513485,8.680562459466046,-3.9682481057137693,92.7336803213702,98.78916603667126,11.184932006065612,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
NOR,corner_5,Slow,54.1916672,76.8,20.83333333333222,22.22216244272923,-27.777740187577834,24.83213373096448,13.178403227481665,18.026795404811832,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
NOR,corner_15,Medium,144.15555555555557,165.0,5.555554153842493,25.462954304588948,-32.40741240482171,0.6235638162782696,52.546694137893596,10.224689470788187,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
NOR,corner_8,Fast,204.0,276.90376330610525,12.152777048497455,10.416657653113134,-5.7330322132745835,95.98728870671613,98.84753963354244,11.411548185814935,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
RUS,corner_5,Slow,47.0,80.0,19.841269322861663,20.833349133201978,-31.249887147335244,26.74568476648105,14.873051110160663,17.95239078162814,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
RUS,corner_15,Medium,152.0,184.0,6.944444444444358,22.56969206349595,-30.555481058202673,1.4273703507999271,59.06242850672843,4.951000777316195,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
RUS,corner_8,Fast,209.0,279.0,18.05555555555725,9.259259259259238,-10.41664968525808,91.15441332979861,97.64380783258385,10.257899343344134,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
HAM,corner_5,Slow,56.260714057142856,80.64890449677151,16.27149323818898,20.832008385717927,-23.61093448773454,25.365166718510444,14.69527768588863,17.91166188021682,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
HAM,corner_15,Medium,147.37735994873563,174.5249952,5.208008547012469,28.770245489859917,-36.45604458598609,3.2548331784661673,59.081958493866374,5.744105631841477,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
HAM,corner_8,Fast,213.0,271.1749984,9.027777777777828,16.666666666666316,-5.295389048991197,91.40732796514838,98.68642216672465,10.190926275703758,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
ALO,corner_5,Slow,54.0,78.546876,24.305497194162967,17.36111154556314,-26.205575081294228,23.870399549891317,15.275549559057986,15.94378183074643,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
ALO,corner_15,Medium,137.52777955555555,177.8,12.986202461453956,28.935175346122776,-30.555279196150654,2.2496277590426375,58.694447448724205,3.9836859172985024,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
ALO,corner_8,Fast,215.0,270.4625008,12.152760808080927,6.988171979640356,-3.968252595531567,95.68552484008644,99.30263650221883,10.854979413193602,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
VET,corner_5,Slow,60.640624,82.0,22.22229122026871,16.203813677864787,-27.77783648664132,21.271592410006242,14.689999952516377,16.35080981249143,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
VET,corner_15,Medium,138.0,179.68535599957252,5.555551820959181,23.8095238095259,-50.00029024943115,3.059892390386827,57.027944516721625,1.947428523723839,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
VET,corner_8,Fast,211.0,279.74999808,13.888964993851005,9.722217954296411,-5.208348513125657,86.36256008431573,97.58447719724646,10.689009137970535,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
BOT,corner_5,Slow,53.0,76.0,22.222217857345868,26.04166666666663,-26.62038778784205,25.536946342671435,12.807357106106132,18.42299500057681,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
BOT,corner_15,Medium,145.0,175.6805496888889,12.731528818438207,21.990672783020322,-36.45831865099129,1.9405834779280626,58.72568287440106,4.635560785191471,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
BOT,corner_8,Fast,208.55431762819964,270.14999808,7.812490913221382,10.41669702625768,-13.888888518492678,82.99742595837336,97.18072758198818,8.489493046106269,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
GAS,corner_5,Slow,61.0,73.0,29.513876895943497,20.833324867724485,-27.950770871372697,28.76646843373276,15.002753401519822,19.128184969253986,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
GAS,corner_15,Medium,148.0,171.0,7.530627887343865,23.72977195177515,-41.66663445499272,1.5188840263694467,57.90702549698207,9.16687706449471,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
GAS,corner_8,Fast,212.88333653333333,279.0,10.41666666666697,9.259263021752233,-4.187687032550031,90.53965886014825,98.98932126241897,11.44803907831064,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
OCO,corner_5,Slow,57.92243765937953,78.0,19.54217148951193,15.625010862700428,-27.77766174566159,22.989952563646018,15.581361994786624,15.011296507654455,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
OCO,corner_15,Medium,129.0,178.0,13.888903378613762,25.463010240130757,-32.98607871554498,4.850095767072135,57.06465439378848,1.740057554507747,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
OCO,corner_8,Fast,188.0,274.0,9.259252486772397,10.416666666671517,-6.9444444444444,90.69356336733031,98.47924096518602,10.233678002657621,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
STR,corner_5,Slow,61.0,75.3499968,25.462999010069787,16.666666666666885,-27.777736011115437,20.693985368363432,13.076392182978683,16.56593111014571,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
STR,corner_15,Medium,144.76,178.8687512,4.166667809726221,36.456044585982454,-29.655981751688216,2.612379558363515,52.11426593672608,5.04453549789837,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
STR,corner_8,Fast,193.88333653333333,280.0,13.888722962965268,8.680527065526547,-1.5432121123707887,86.05600939319832,96.06341951723293,10.832495336440731,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
RIC,corner_5,Slow,58.19318109090909,79.5312464,18.849213497385193,18.05559957671909,-31.249948051948152,21.77118764549693,12.911533755801415,18.557081360519945,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
RIC,corner_15,Medium,139.9127717707707,173.562504,3.461436946940921,25.000032597621924,-27.777777777777004,1.319746007116656,52.32461415633628,4.025018997399169,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
RIC,corner_8,Fast,195.0,279.0,11.111171995087716,8.135847813616238,-3.472269650707645,88.84259746368896,95.89244072961887,10.529600130433447,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
LAT,corner_5,Slow,65.0,86.0,22.22222222222264,27.77778766886695,-27.777754678953265,21.08817045869175,11.69647394498285,16.737505748610747,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
LAT,corner_15,Medium,139.0,185.0,5.787067309177928,26.04150495565932,-36.45833699346315,5.827080523046483,54.95838455133504,4.7016484398592775,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
LAT,corner_8,Fast,207.4,279.186719651245,12.15277777777797,8.680574554146233,-2.7777753269963625,94.09990501808642,98.44375609972097,11.15393040283999,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
ZHO,corner_5,Slow,57.53999872,75.5312464,20.833360498019218,19.444444444443995,-24.305529054647735,21.13510921520526,14.761404930981215,14.649291381181445,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
ZHO,corner_15,Medium,136.0818181818182,176.9071478857143,13.230271473080478,31.944444444447186,-41.66666666666461,1.9124865606701014,57.79471779766163,2.4225925640525947,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
ZHO,corner_8,Fast,200.1187488,275.0,12.731453555437952,11.284730147024902,-9.259243082354317,93.07915389802261,98.96310171365229,12.82133709340836,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
ALB,corner_5,Slow,55.81071451428571,75.0,24.305343038445006,18.84922779541472,-21.825427502001475,20.10549645341772,10.813274105038657,16.73405231552113,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
ALB,corner_15,Medium,135.0,162.0,1.3888888888888005,24.30554226231351,-26.620370370370154,0.47391993154114426,48.99705725066487,6.7264339907339155,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
ALB,corner_8,Fast,198.41645780212792,280.2375008,9.722223351368143,10.416669518400852,-3.4722525158176722,88.8025687571454,96.09319255543512,11.794382695801486,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
TSU,corner_5,Slow,57.0,86.44499776,23.611111111110688,20.83343847072826,-24.305550105289328,27.092576542566885,14.488541796092521,18.149689883083965,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
TSU,corner_15,Medium,138.35,181.0,0.057870359997311716,31.25002974983306,-40.674706227029674,0.8351319915902433,58.35486626684362,6.589285328273352,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
TSU,corner_8,Fast,193.61111111111111,276.95000064,11.111118120500805,10.482381783770297,-3.472222222221717,91.63154142471598,97.82181198623705,11.324907751501172,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
MSC,corner_5,Slow,52.9,75.0,20.703915181780417,12.152922962965134,-27.777866481866454,18.01236388976969,12.50131074962326,15.080478414652623,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
MSC,corner_15,Medium,130.80999424,176.0,2.3148154912075825,16.66666948767474,-36.111111111114155,2.673409398084046,44.47889273527398,1.0397668100471644,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
MSC,corner_8,Fast,203.0,269.0,11.11102606127772,8.68054063934892,-5.208333333330923,72.18181724051443,94.86144306062148,11.96934595124605,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
MAG,corner_5,Slow,57.0,64.0,15.277779552150236,10.416877192982069,-17.857140512820408,16.504765332022608,11.956904908762644,13.335643580101783,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
MAG,corner_15,Medium,128.0,153.4,5.684341886080802e-14,20.703915181782122,-19.097388837040853,0.5058180969665117,43.63042055627232,2.615758356054693,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
MAG,corner_8,Fast,216.0,181.70416746666666,10.482381783770983,8.680554330901543,-8.92857346597009,89.70574566044615,94.38770590055643,10.023992184690181,1,1,2,Monaco Grand Prix,2022-05-29,Monaco
PER,corner_6,Slow,233.0,149.0,10.41666666666697,24.30554336758769,-46.98728033684344,2.099897327592755,64.27312125761225,11.594397585581088,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
PER,corner_11,Medium,129.19749824,180.3750016,20.83464978900338,20.833337131403113,-16.66467566861938,13.225351845998166,75.57331503374276,25.94489645805242,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
PER,corner_19,Fast,300.0,315.73750016,3.4722216207231327,3.4722222222203527,-7.503331289626658e-12,100.0,100.0,2.6312510579555406,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
VER,corner_6,Slow,228.75356708571428,181.0,9.92064700724124,35.87962738949736,-93.74995298926652,2.390030434172952,61.883128551474535,12.992948876766539,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
VER,corner_11,Medium,130.0,201.1666688,15.27777777777726,20.833773377335458,-26.620297021090437,15.13871275880046,72.67170756025408,23.462261636274178,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
VER,corner_19,Fast,307.0916672,319.8593752,3.472223633156716,2.314817033901363,-5.695888205536903e-12,100.0,100.0,2.7794586962972025,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
RUS,corner_6,Slow,225.0,172.29545658181817,20.833333333329833,24.305541514434452,-44.444836055609045,3.382445652288362,66.68151599455715,10.03406929782523,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
RUS,corner_11,Medium,126.0,190.0,16.203679339817427,23.611097136986473,-17.36120726920478,16.93727180327838,78.47470155600283,27.294450182575666,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
RUS,corner_19,Fast,301.0,306.0,3.4722186695812525,3.472216255738232,-0.6944448397164606,100.0,99.99054840653594,2.137684325714359,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
HAM,corner_6,Slow,191.0,180.45000192,7.822838880707764,26.041344086045683,-48.61112842051523,3.3508658564958957,66.13286237738181,7.523706638141702,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
HAM,corner_11,Medium,103.0,199.0,12.152777777777473,24.305569947089452,-16.203703703703866,17.177939288546998,77.49037269240141,27.6468431108273,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
HAM,corner_19,Fast,301.07857188571427,305.05000045714286,6.062598941799408,4.14594074215816,-1.736116171042255,100.0,99.99600737179361,2.610193704886386,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
GAS,corner_6,Slow,208.0,169.0,10.416666666666362,20.83333333333208,-48.61112702472299,1.7096304982890203,63.36068080779371,14.023771135488648,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
GAS,corner_11,Medium,108.0,178.0,15.624813333326074,23.148048571351957,-20.83341501501412,17.482108718374427,74.53864982569596,24.508257729631556,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
GAS,corner_19,Fast,304.0,311.0,5.208333333327545,2.777801263011497,-1.736115137570863,100.0,100.0,2.650844700488056,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
VET,corner_6,Slow,202.03055217777776,163.40000256,10.256219844037794,26.041666666667027,-53.81946631393191,3.045353975453881,61.83573104702665,5.327259876540832,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
VET,corner_11,Medium,123.01249813333334,174.96591185454545,15.624993707567683,31.446459538536146,-26.041563337157463,17.17491639916027,71.7858261082935,27.43283607797956,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
VET,corner_19,Fast,301.0,316.15277795555556,4.419191919192372,2.7779537598253228,-1.3888922514248776,99.57032674193533,99.5916847644367,3.147514643838764,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
ALO,corner_6,Slow,192.59249472,155.0,9.722212653902673,24.890479999307416,-39.93059472115887,2.2079663273475667,64.68332120888464,11.650186051972016,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
ALO,corner_11,Medium,122.0,177.0,13.88890220340835,22.71138456707058,-21.990740740740648,16.59461663208997,72.81859230634568,23.739785067031185,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
ALO,corner_19,Fast,310.0,319.96428617142857,3.472206639919932,3.472222222223081,-8.384404281969182e-13,100.0,100.0,3.005633278064548,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
RIC,corner_6,Slow,182.0874976,169.0,7.694676648856465,22.56944126034432,-42.841357184270464,1.5728767186946944,60.43857280697485,7.204618195711276,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
RIC,corner_11,Medium,103.0,181.1290368162783,14.756948710329276,22.569465690494553,-17.857145868624627,16.013265714636347,69.46890041181443,24.407837661675188,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
RIC,corner_19,Fast,305.0,308.0,3.4722211425996647,3.4722222222188215,-0.8680555555555003,98.93640059866571,98.91420769061871,2.561103138786631,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
NOR,corner_6,Slow,200.0,165.0,8.825755003032352,22.56949678841751,-72.4639398637877,1.4890207422687163,57.872061101881144,13.342528105852825,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
NOR,corner_11,Medium,123.14499968,174.5555584,13.888888888889632,18.518505710401087,-17.361053521639178,15.636362708639245,71.82754777143799,23.508994925432223,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
NOR,corner_19,Fast,301.5025136876338,314.0,3.4722262598024827,2.777780122099756,-9.094947017729282e-13,99.00233790590191,99.06242620921518,2.570899865024543,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
OCO,corner_6,Slow,199.35999999999999,176.0,12.731500105821112,22.569444444444116,-39.3517442340692,3.7238958609205497,67.14176142854261,3.4917414983195094,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
OCO,corner_11,Medium,119.1687488,185.0,12.152760808080131,26.04149251900799,-20.83333208157353,17.072297688580075,75.80733295056767,25.9697664080275,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
OCO,corner_19,Fast,311.3187504,318.0,3.472225061425661,2.3244988360154366,-1.7361111111113132,100.0,99.99694121558441,2.811655737041324,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
BOT,corner_6,Slow,182.42999552,165.21428845714286,8.333322190902724,25.463499296761867,-43.402777777778795,2.2140543263438603,64.69499530874445,7.707906412063258,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
BOT,corner_11,Medium,106.0,181.8,11.57402401682667,43.402777777769714,-17.361111111111043,13.820719729154368,75.86066285909457,26.39961923296699,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
BOT,corner_19,Fast,301.87142948571426,311.6181818181818,5.555554118967336,4.166681307189293,-1.1574806674708311,100.0,99.99585581582734,3.413348937706095,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
ALB,corner_6,Slow,176.32499565714286,164.0,9.722212653901977,32.98596307923617,-41.666870443568705,1.633886160123364,58.85715047291727,4.3037718779620056,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
ALB,corner_11,Medium,104.66666666666667,172.0,19.097222222222683,24.305504855962795,-20.834649789001034,14.093534018107636,68.4254460101076,23.772720691938474,1,1,2,Azerbaijan Grand Prix,2022-06-12,Baku
