Driver,Corner,SpeedClass,Avg_Entry_Speed,Avg_Exit_Speed,Max_Accel_Into,Max_Accel_Out,Max_Decel_Into,Avg_Throttle_Into,Avg_Throttle_Out,Speed_Consistency,Corner_Entry_Count,Corner_Exit_Count,Total_Corner_Samples,EventName,EventDate,Circuit
MAG,corner_7,Medium,219.0,229.0,6.9444397551766315,6.944460523995318,-11.574072069077516,52.35619699104694,65.93338657459637,5.4312924339026365,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
MAG,corner_25,Fast,324.0,306.0,3.4722270707070493,3.472222222222115,-2.7639581783681706,99.54297162693065,99.53412056828151,0.24409214116708064,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
OCO,corner_0,Slow,224.1,119.4,1.157407407407419,20.83354666666696,-69.4439400638644,0.566076516006834,27.662362305221848,33.88999570796918,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
OCO,corner_7,Medium,213.75714285714287,237.0,4.419192694028538,6.944425453071744,-12.152813197297561,59.53783862443997,61.87525552682722,4.372463969477154,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
OCO,corner_25,Fast,330.1972224,309.0,6.944433012783179,4.340277777778056,-2.314812290918894,99.36676304098046,99.97989267676768,0.26009321751801073,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
SAR,corner_0,Slow,209.1,110.0,1.7220259361092047,23.14811700428251,-55.55519252585772,0.2043294552747883,24.39125339260473,31.7375279995387,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
SAR,corner_7,Medium,215.0,238.8,7.71604965775208,8.680557138084396,-6.944450920353461,55.85625774517145,58.07493411186515,0.036088895865621334,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
SAR,corner_25,Fast,333.55500032,313.08,3.4722240371880844,1.7470296460041084,-1.9841234047642047,100.0,100.0,0.2178283493651869,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
TSU,corner_0,Slow,198.0,111.51112106666666,4.166666666666593,15.873085699455764,-47.74298067572431,0.871044645899286,27.26985214681553,29.83715488527598,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
TSU,corner_7,Medium,231.8166656,229.45,6.944452111410698,6.944460523995993,-9.920634920634825,62.08878504715139,49.48519415156438,1.3443854824677501,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
TSU,corner_25,Fast,314.0,320.0,5.208353999235101,3.4722274456366904,-1.388884385853089,100.0,99.96213089022831,2.5898644736025966,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
RIC,corner_0,Slow,259.0,117.0,1.1598241716947726,18.055934426227825,-51.793981481481524,0.12713614156913491,24.502097816471153,37.976414961722085,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
RIC,corner_7,Medium,211.82857142857142,232.4,6.944451528568322,5.555554763752411,-8.68057195457746,59.764336316317504,49.38021025831692,3.1735082676420654,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
RIC,corner_25,Fast,327.0,329.0,2.965600868425355,2.3148247724948305,-1.5432098765432158,100.0,99.86601634330218,1.6249741452534514,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
BOT,corner_0,Slow,224.0,118.2,5.147088331193302,26.041666666666544,-55.555275189167105,0.5770999618881157,26.72578833144855,32.516597233165065,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
BOT,corner_7,Medium,222.0,240.86785645714286,10.416012738856807,6.944450920353319,-10.416664455819216,56.73814055382608,75.53439961316093,2.104275423032627,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
BOT,corner_25,Fast,329.0,309.28,3.4722222222222854,2.777787538126489,-2.77777840021065,99.70370370370371,99.65079365079364,0.38050094964166575,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
ZHO,corner_0,Slow,188.65,117.0,1.7361111111111711,19.675937693918428,-69.44447576961068,0.817735701036671,27.355893477107486,32.671547825196825,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
ZHO,corner_7,Medium,217.0,242.0,5.2083333333339255,5.5555578071355285,-8.928571428571502,57.73251453068128,74.15868165838226,2.2856693630947578,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
ZHO,corner_25,Fast,326.0,310.0,4.1666833803122785,2.7777773818762626,-2.7777777777770183,100.0,100.0,0.9970682581600624,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
STR,corner_0,Slow,208.0,110.0,-5.684341886080802e-14,13.888910672113127,-52.55677102475789,1.4523967377777778,27.17919945473351,33.014359768547145,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
STR,corner_7,Medium,235.1124992,242.0,3.472233618234057,4.960320269493707,-6.076383960515429,58.46736060383131,69.93119189935905,1.2288427615701976,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
STR,corner_25,Fast,310.0,309.0,1.7361122703925957,1.2008172234345693e-12,-2.314814131342473,99.0,99.0,1.1444441243138181,1,1,2,Saudi Arabian Grand Prix,2024-03-09,Jeddah
PER,corner_0,Slow,231.0,139.75999232,8.487654320987666,23.89484757616688,-57.29166208046729,0.7105412820314472,48.805496128166325,16.585077194636312,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
PER,corner_14,Medium,127.39583466666667,225.0,19.67968789728528,27.7775920202762,-13.888881204621669,53.24813193118406,99.99660690273102,48.644207047468306,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
PER,corner_11,Fast,253.0,262.42500693333335,4.629629629630479,5.5555859975429485,-4.1666666666665435,86.84506021176684,77.05924060538337,3.327933289918507,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
VER,corner_0,Slow,224.0,144.1624992,5.208340190476214,24.305555555555884,-72.91656199793141,0.49358976237442387,49.24854000985246,18.382068637049287,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
VER,corner_14,Medium,132.0,226.0,24.305568962625273,26.785714285683753,-12.541871685889177,52.70812164030656,100.0,48.662339202973335,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
VER,corner_11,Fast,244.0,252.4857142857143,4.166662461170745,4.166666666667865,-3.472245788114428,84.34241319452927,67.93807641145732,2.3371391927593903,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
SAI,corner_0,Slow,220.0,143.0,1.3888888888888573,22.569462394610582,-112.26851851851848,0.13821994113111924,49.2256866500264,19.144789855886568,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
SAI,corner_14,Medium,118.0,225.25555555555556,19.675925925927515,23.61111111111248,-11.904788693991577,53.14982078285458,99.89914053128655,48.55399502907589,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
SAI,corner_11,Fast,234.11111253333334,263.7888888888889,5.208333333333599,5.555555555555657,-5.208358805444448,80.93693306205563,89.17771783396374,4.08028295241507,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
LEC,corner_0,Slow,178.39250752,140.28571428571428,4.629629629629591,16.86507936508133,-85.31764096915481,0.6272808453643086,49.4258915110592,18.83492786174419,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
LEC,corner_14,Medium,123.3875008,226.0,19.097222222231267,21.825396825397533,-10.416601982263956,54.42748504832865,99.17069088189636,48.02108860408602,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
LEC,corner_11,Fast,237.35500032,255.8,4.629632049584188,5.583471281470793,-3.472351254484048,90.13328797330053,87.0601898487068,3.551952684388582,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
RUS,corner_0,Slow,227.0,140.10878604618281,8.10185185185252,21.990744975364322,-71.75925925925941,0.3871986798686869,44.95953679898232,19.423823236334155,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
RUS,corner_14,Medium,128.0,228.3,25.000002903518464,17.361138340137813,-8.680565340884982,53.64865973153177,99.96232967580741,48.737972336684,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
RUS,corner_11,Fast,245.0,252.0,5.208323110034826,5.555581491561966,-5.555907519651691,79.74063113188149,72.95211935593382,2.571569861216501,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
NOR,corner_0,Slow,231.9999837090909,144.0,11.904840158284992,26.041666666666714,-107.63888888890142,0.7362186412963806,44.76617541890852,18.811308538304214,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
NOR,corner_14,Medium,125.68889031111111,226.3,36.45843959187778,24.305555555557703,-13.888883295615074,45.69249473361733,97.82562411898944,47.66280762490689,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
NOR,corner_11,Fast,245.0,256.625,3.472228286197293,5.208321129945489,-5.208385163856747,74.75699244243407,75.86723909563409,2.8608332148599063,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
HAM,corner_0,Slow,206.24999424,141.0,5.931195873944773,22.56951851851791,-77.7728250139262,0.39084479640287983,43.61204120068609,20.23792046614251,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
HAM,corner_14,Medium,119.2750016,220.32,22.569386053061635,20.833341528879203,-9.722197155437811,49.858099908539295,99.90803133030005,47.49442139148427,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
HAM,corner_11,Fast,233.0441185882353,267.0,4.62964089297202,6.944448825312975,-5.952433533795716,73.96691045025773,83.97385506703316,3.590319132784575,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
PIA,corner_0,Slow,200.3437368,134.0,5.73850707279518,31.250000000002778,-86.07397667779378,0.5431869842521289,43.447493581787526,17.349307738625885,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
PIA,corner_14,Medium,120.0,225.99686058997153,18.055609607053142,19.097222222222797,-10.416680380949934,48.03640389274095,98.65447617592848,48.462361707579916,1,1,2,Bahrain Grand Prix,2024-03-02,Sakhir
