Driver,Corner,SpeedClass,Avg_Entry_Speed,Avg_Exit_Speed,Max_Accel_Into,Max_Accel_Out,Max_Decel_Into,Avg_Throttle_Into,Avg_Throttle_Out,Speed_Consistency,Corner_Entry_Count,Corner_Exit_Count,Total_Corner_Samples,EventName,EventDate,Circuit
HAM,corner_1,Slow,152.0,153.187504,11.574066068999741,31.250038703435123,-39.930225483800015,5.793140714534495,64.93537889541948,6.97378639107816,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
HAM,corner_7,Medium,227.6187488,237.0,5.2083333333332575,5.786669779019576,-9.722222222222499,64.65521825922956,69.83925692055054,0.4632425527734999,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
HAM,corner_20,Fast,307.5922553843121,308.52,2.7777764549169888,0.9920659819483717,-6.94444324144655,99.08201657367894,98.46616229831297,1.654328342083127,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
LEC,corner_1,Slow,132.0,170.953128,14.756944444444429,31.25025831702677,-126.9826266178236,7.437767759005046,69.41278680533175,7.388371579316647,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
LEC,corner_7,Medium,228.8977551811247,222.66666666666666,6.944451949505492,6.944444444444116,-10.416666666666742,72.15547612207217,64.73452796283506,3.5011303716635824,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
LEC,corner_20,Fast,304.0,283.6281232,2.777784502851773,1.7361123776836394,-2.976191025905223,99.80659605635384,97.62305039075558,2.1214698820055014,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
OCO,corner_1,Slow,157.23498752,175.09500288,6.944445781694,24.30605387205287,-76.56212361615331,2.7320841038934787,65.26084965314843,3.051955238269298,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
OCO,corner_7,Medium,221.75,227.5874976,5.208333020784494,5.208333333333485,-10.995399940298078,64.7569371219756,61.960074760145446,5.486814265335994,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
OCO,corner_20,Fast,301.9310344827586,296.63888924444444,1.7361219753092882,1.9841279597592774,-1.7470438442402312,100.0,100.02447478319327,1.437199774716272,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
GAS,corner_1,Slow,164.0,163.5500032,6.249999189168122,33.333189264069105,-90.66334455826765,2.4888694496503017,71.0032720508732,7.15538520579587,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
GAS,corner_7,Medium,232.4,238.0,6.909897030070219,5.9523833006772975,-8.135726438644724,59.316547205548964,58.52626329860432,4.360298724180799,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
GAS,corner_20,Fast,300.0,298.0,1.7415546326571416,1.7361161710420276,-1.7364423480175901,100.0,100.0,0.8775123205907939,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
MAG,corner_1,Slow,184.0,177.8250048,9.722222222222229,27.777599782931997,-76.38885927996466,5.340367526405708,59.73491865718703,4.582078174691141,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
MAG,corner_7,Medium,231.5,238.0,6.944431301839472,6.944494468493787,-13.888929368337273,67.16699004361308,59.761170791749166,5.848255622035701,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
MAG,corner_20,Fast,305.0,301.13999872,2.3148615984407677,1.7361142851544855,-2.7777815342822123,99.86006001236687,99.8907110445685,1.4707645080265808,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
TSU,corner_1,Slow,160.0,183.0,6.944447700447711,23.148132015863496,-45.13888618013229,5.844260567906865,69.10429054542115,6.864235446270437,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
TSU,corner_7,Medium,223.0,230.0,6.944590336526744,6.9444444444444855,-9.722209222720181,70.12203813058937,49.06989462879833,2.749515550947203,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
TSU,corner_20,Fast,306.625,300.9593744,3.472222222221717,1.7470215733852186,-3.472222222222058,100.0,100.0,2.0005595785102823,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
HUL,corner_1,Slow,144.0,163.0,6.25,27.777777777777544,-71.18076301273611,3.581182427031961,62.20256018810924,6.2067723941316695,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
HUL,corner_7,Medium,225.33333333333334,238.0,12.15276033298916,6.944447576961181,-12.89682539682508,58.36099653872698,57.99608226575516,0.2941575226832727,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
HUL,corner_20,Fast,311.0,312.77142857142854,2.3148219417318217,1.7362186372774886,-2.791793295655225,99.17051067281699,97.6895085955437,1.5772101048027236,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
ZHO,corner_1,Slow,179.0,166.0,3.796510023922309,23.919788677566657,-32.986111111111086,4.2299495471265995,64.06727819038827,5.8445951131795635,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
ZHO,corner_7,Medium,231.2,243.86332742997465,5.555541231679925,10.416639716799637,-8.333320886183145,60.49572002871344,71.93946891198172,2.830992111199453,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
ZHO,corner_20,Fast,303.0,299.44999893333335,3.4722132389324543,1.7361111111107448,-3.4722222222219443,99.78658257614678,98.2927128884126,2.299140723909498,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
DEV,corner_1,Slow,140.0,164.0,10.32171235765989,23.611111111111228,-33.33333611285088,5.405976754873883,68.54709328467013,5.294172683958912,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
DEV,corner_7,Medium,208.0,232.0,6.966991341991331,6.97350645841766,-9.722426471140352,57.47168254384403,59.50101467766217,4.321681459403247,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
DEV,corner_20,Fast,308.0,301.5666645333333,5.208526881717262,1.7362193732151354,-2.7777845028526826,100.0,98.08687473599139,1.4864657756301365,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
PIA,corner_1,Slow,176.25,162.92886514787494,7.964992744517325,33.333333333333314,-49.60632497238839,3.8740261510462872,61.59881330862414,5.086185912949253,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
PIA,corner_7,Medium,247.66666666666666,228.0,5.208338236268446,5.952380952380931,-11.904824304823705,59.15017709766784,57.32789459758558,5.372492485272173,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
PIA,corner_20,Fast,303.0,299.0,3.4722345881070567,1.5046296296297044,-3.472441631507536,98.78604714951484,98.84275979418645,1.5022331586651883,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
SAR,corner_1,Slow,148.0,178.4999936,6.172847012834779,24.999999999999886,-38.76380262249837,3.1469546969747233,60.02959752036442,9.484245045751532,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
SAR,corner_7,Medium,209.25,219.0,3.968280248259438,8.333310916023493,-9.920634920634939,55.60946574924028,48.32748728969136,4.839353569239863,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
SAR,corner_20,Fast,314.0,312.0,4.16666666666697,2.777777076921325,-3.240467401150795,99.74104402257215,95.15598411293101,0.4308538689648183,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
NOR,corner_1,Slow,145.39999573333333,165.76081658787422,8.333335200631694,22.56925788214675,-49.30559951423794,3.188648649347246,63.9176748505779,4.870172248472886,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
NOR,corner_7,Medium,212.0187536,211.83499904,5.5555911545251675,5.20865811965632,-12.152782105129177,64.3259850448247,50.62198031838045,4.9158121052983095,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
NOR,corner_20,Fast,301.85357074285713,325.0,2.7777839930352,1.38888924803598,-2.777880607507541,99.0,96.76763144076504,1.3592065077501112,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
BOT,corner_1,Slow,141.2813270362529,181.21785965714287,6.944448960192545,24.30558258576437,-39.06251207437816,5.585191816184895,64.3744207485911,6.790526988290706,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
BOT,corner_7,Medium,232.03508484896312,231.0222222222222,5.555555555555543,8.680580855211957,-11.835149109200103,56.67649687273681,71.11127203298196,0.41775668750333905,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
BOT,corner_20,Fast,304.625,296.9428571428571,5.20833333333303,2.791735949792269,-6.944444444442915,100.0,99.99553571428571,1.901223807213528,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
STR,corner_1,Slow,286.0,165.325,9.027781212637628,19.444444444445004,-88.54166666666679,6.060986499888602,62.64728896740697,6.545332977065817,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
STR,corner_7,Medium,227.0,240.31250432,6.944444444444009,4.166666666666686,-9.071952755773665,66.82330301269307,66.2895395769303,1.2975230909853102,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
STR,corner_20,Fast,307.0,292.36,3.47222082390374,1.1623228365460818,-1.3888977886309064,99.04250759332926,99.12098219939746,1.102187666672062,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
ALB,corner_1,Slow,134.0,152.66666666666666,12.500003079810412,20.833341764875144,-77.60010721829487,6.012174971779892,59.02886585978341,11.094497688708211,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
ALB,corner_7,Medium,230.0,214.0,5.555555840113868,8.333324799999815,-11.111138143132848,52.873782099606466,44.32265830982593,4.41011569611566,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
ALB,corner_20,Fast,312.0,311.181455483871,3.4722324384025995,4.1666666666667425,-4.166666666666359,99.97464206002292,71.1310235064368,3.4771059177562975,1,1,2,Saudi Arabian Grand Prix,2023-03-19,Jeddah
VER,corner_0,Slow,211.0,144.0,10.416656363363039,23.611193168686214,-45.13889250225833,0.6004818455728715,46.451422434001955,14.598140124273847,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
VER,corner_8,Medium,238.0,74.0,8.928571428571672,10.416666666666814,-27.777977873973214,18.814530237943234,0.635433436082707,74.71427129610542,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
VER,corner_11,Fast,233.0374992,261.0,3.4722180229004778,3.4722346978555834,-5.952420539758805,75.33929115330344,59.1389360765577,1.2751937086693823,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
PER,corner_0,Slow,207.75001344,146.0,4.6296185131741225,26.38892329749126,-69.45710052913637,0.13675420111526923,42.28942366171418,21.738156281876254,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
PER,corner_8,Medium,239.0,72.5375008,7.87037037037021,2.7826638618530213,-24.621289407946772,17.46340385318549,0.14667255540996638,75.45313141717293,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
PER,corner_11,Fast,233.7083328,258.0,3.472217030706446,4.629686312397098,-3.494075981813097,74.4756165177942,67.21376969050367,1.9695757583355946,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
ALO,corner_0,Slow,221.71430765714285,145.343748,11.574094424722944,19.09724529447483,-68.4523813994397,0.9173770607206745,44.36015722552054,14.190178077788914,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
ALO,corner_8,Medium,239.0,69.0,9.25927318148024,10.226356860300044,-31.250018290052566,42.089530762620576,0.615915734341377,81.8488954165936,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
ALO,corner_11,Fast,241.01499968,257.22083626666665,4.629637313896637,8.101814250040661,-5.788143499128637,71.26645267795135,77.70823726132389,1.2678239889824685,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
SAI,corner_0,Slow,206.0,137.8375024,6.944452834354479,22.773375354650767,-57.87037037037021,1.0232692280702205,46.56619602813482,17.226582105572575,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
SAI,corner_8,Medium,239.1166656,65.0,8.10185185185162,7.812500000000181,-40.50929470813111,46.31527060082588,1.3108211106825765,85.60431381697389,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
SAI,corner_11,Fast,238.0,255.0,8.680557138083714,6.944444444445253,-5.555548127269333,77.13778725981166,86.81123088361858,4.5624884426856775,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
HAM,corner_0,Slow,209.79168533333333,141.0,3.8347073490714827,23.611111111111143,-66.66676271284246,0.14574856139976433,43.63121064222119,19.15181519919174,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
HAM,corner_8,Medium,239.0,70.39635558686388,10.41665296078122,5.048803066285018,-32.98621346801286,32.4122136175055,0.2812620757140243,78.81977427070213,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
HAM,corner_11,Fast,235.0,252.0,5.208333020392786,6.9444743497997905,-5.95238067959005,73.11300984134574,84.85782129642448,4.402054747793809,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
STR,corner_0,Slow,209.9250144,143.79444693333335,11.573930374820947,24.30570648582807,-74.07411279334974,0.914764277394264,43.01478689384967,18.159514843168694,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
STR,corner_8,Medium,236.0,66.7749984,12.152748781355683,12.499989490969156,-30.09260500912876,31.815632052040083,0.9579144244590089,80.71238163259922,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
STR,corner_11,Fast,237.55000106666665,257.9000007111111,3.472228781830836,5.583478199213118,-5.996976354885874,67.05931661262213,74.88134602288405,2.745267336395379,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
RUS,corner_0,Slow,221.86362763636365,138.28249856,4.861111111111102,20.768435069113465,-58.33333408007465,0.3307296148753216,49.29515086689451,17.624495288212742,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
RUS,corner_8,Medium,239.50714422857143,69.0,8.928564745196184,6.414300658189468,-35.87973894815468,27.868692980658167,0.4158918321044577,77.40468091502481,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
RUS,corner_11,Fast,237.02489574105115,254.23333333333332,6.944003734793153,6.944429397422027,-5.786969312169731,79.65857215143333,81.43764902804854,4.30159378528587,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
BOT,corner_0,Slow,214.37499093333332,141.0,3.0344717339270915,18.51852000838042,-60.38679317032051,0.2243282297223508,44.69446416479449,16.415221474094093,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
BOT,corner_8,Medium,234.8214262857143,65.0,8.680555729193884,7.812494857644538,-32.986136127569125,36.783215770194346,0.6000822509959138,81.74463413994269,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
BOT,corner_11,Fast,250.0,242.0,3.4722204810837525,5.208341502043368,-5.208348513128193,95.05368205794693,89.81862009383582,1.132669010195844,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
GAS,corner_0,Slow,217.0,139.0,3.9682531362531392,22.56944444444443,-76.38880203625831,0.1770559119650302,46.81013177849914,18.66183511969158,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
GAS,corner_8,Medium,232.9882368,72.0,8.680555555555827,4.955808080808083,-36.458472796933165,41.40584151066216,0.23815233680160577,76.71699314162147,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
GAS,corner_11,Fast,235.0,254.8937512,2.3148171992963285,6.944465233482148,-4.960342232874339,78.40131200540259,86.58333707900616,1.6834415329616883,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
ALB,corner_0,Slow,211.0,138.0,9.722222222222257,26.388887537236982,-71.18069527396688,0.6349787217924144,36.184925538403725,15.4489456272763,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
ALB,corner_8,Medium,242.3749952,73.0,7.970720012875461,12.595153416858011,-39.93056836535857,10.82768400930022,0.7422797046793289,74.68725600312953,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
ALB,corner_11,Fast,245.28365366153847,253.0,3.6552965197307827,6.944465380761358,-5.208342222222598,62.79116295946107,57.00212368611013,0.5531306418813923,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
TSU,corner_0,Slow,188.27362333090494,146.0,4.467592592592652,24.305557995642715,-54.16666666666677,0.3224123366200024,47.85657450182985,17.68794749162138,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
TSU,corner_8,Medium,238.3312504,68.0,7.936509747528987,3.472220320078918,-31.25022630834468,34.28094119327345,0.25269294977665674,78.13422938010063,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
TSU,corner_11,Fast,238.05555768888888,227.0,5.208345392997671,5.787082958968313,-5.208330159290114,74.91236165269258,82.22181095728764,3.3382603102700057,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
SAR,corner_0,Slow,202.1428736,146.1083296,6.919719752115007,20.70394419838138,-86.80555555555382,0.29665785046693577,37.20280649300252,14.673873095737996,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
SAR,corner_8,Medium,240.0,73.0,9.259230645483512,15.277783969622476,-28.934415377987534,18.21662218139635,0.6251870650223704,76.52636755687631,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
SAR,corner_11,Fast,244.0,209.1500096,5.208335187912496,6.944478407259794,-3.9682532353011197,69.79726159955513,65.88257482818423,3.880010704318026,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
MAG,corner_0,Slow,189.0,136.0,5.555555362705306,27.77777777777851,-76.38883730694228,0.4694185497485605,42.330918361899265,15.81895133327997,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
MAG,corner_8,Medium,240.89121288268777,69.0,8.18641723421942,3.4722285706728826,-37.50000000000364,52.45256569728655,0.4408330491379556,82.22899167874172,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
MAG,corner_11,Fast,223.23636247272728,258.0,6.944453787604317,6.944434002779417,-8.680555555554974,72.82388012938843,97.658247482935,6.2108794793285655,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
DEV,corner_0,Slow,184.7875088,128.16290964805458,9.22669661745931,25.87989672601958,-57.652329003892255,0.8548422218214103,48.28264461391004,18.24753922579342,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
DEV,corner_8,Medium,239.29999725714285,68.0,10.41664935064955,11.11106966077541,-31.249955798163384,33.92706779067257,0.7213880286336162,79.40858971171845,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
DEV,corner_11,Fast,231.7954530909091,253.0,5.787039531113805,8.680555555556111,-5.55555820127671,68.6490408070781,84.3967092223624,3.5276520749984095,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
HUL,corner_0,Slow,194.1249984,133.9249984,3.086407841240624,22.569465930433523,-81.01855144032908,0.06758945340051445,42.09614098093289,15.061133556758996,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
HUL,corner_8,Medium,240.0,70.0250016,6.944444444443434,3.089341739525082,-28.93523748395353,40.962169010765976,0.21262941589508097,78.24382857165261,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
HUL,corner_11,Fast,233.30681774545454,257.0,5.555565368033768,5.208335682720758,-4.166670767375194,79.9133816584477,89.56730663668024,5.519746098856372,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
ZHO,corner_0,Slow,194.0,144.9629287724138,3.990803225003191,20.833285015818042,-60.515856306141416,0.22465890574847047,42.039771452968765,17.962680042605648,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
ZHO,corner_8,Medium,237.0,82.0,8.73514864018,5.555553116740917,-40.277845678777794,46.09067197158979,0.27905259620192113,81.3978312982389,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
ZHO,corner_11,Fast,239.0,269.0,5.208333333333542,5.952259654109266,-4.340278241495241,79.27059149346141,88.1133394936972,2.934378288490906,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
NOR,corner_0,Slow,232.0,146.0,4.166703682281353,17.361099011897522,-67.70866447079743,0.25260300903343874,47.0961413226117,16.33645071268558,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
NOR,corner_8,Medium,240.11250112,67.2875008,8.680618085618562,4.8207579174927275,-38.43494588801877,35.783727036489125,0.6175988478288839,83.96988667432532,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
NOR,corner_11,Fast,237.0,254.656256,5.208342222222768,5.555540610681874,-5.208336342144662,78.86666550026091,72.54402285978122,2.2976601908727163,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
OCO,corner_0,Slow,231.0,140.0,12.15288380537439,22.56944851266539,-83.33228936170323,0.6240894092245959,45.78542736934011,19.26782461664157,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
OCO,corner_8,Medium,231.42499712,72.3562496,6.9444180536811615,7.788166068313991,-45.13888888888815,37.62983645226797,0.5299062713438394,77.66862469722197,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
OCO,corner_11,Fast,248.0,242.656256,3.4722222222226264,5.208336837075763,-4.340277174665658,79.06207082738713,82.27054434900539,1.3690049863456166,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
PIA,corner_0,Slow,182.0,132.0,10.101013179181507,12.89677638540769,-54.398260746924734,3.1286102168029744,44.52183270803886,12.703453406355672,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
PIA,corner_8,Medium,239.3499968,71.35416533333333,6.944449925322942,12.73148148148114,-31.380767478902854,20.611176062303517,3.159916626280805,72.79701522591692,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
PIA,corner_11,Fast,236.0,245.0,5.555553265342553,5.555553524638469,-6.944434071819018,69.2547767737623,74.56650961782258,1.6495563890657265,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
LEC,corner_0,Slow,226.0,137.5499968,6.076384802176165,21.990296296298766,-65.97228701335587,0.3921384681988396,48.6511240230837,20.95706765940033,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
LEC,corner_8,Medium,241.0,73.90714422857143,7.128922449130869,2.8975036934865823,-45.13888888891226,49.84946195595843,0.6425112618268385,84.62115297213563,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
LEC,corner_11,Fast,240.0,250.0,5.555559521425778,6.944427249199123,-5.241195545038863,89.04392755677779,86.88044419176285,3.5240569831429833,1,1,2,Bahrain Grand Prix,2023-03-05,Sakhir
VER,corner_12,Slow,222.38499584,162.0,12.46924679433232,26.38893392592695,-41.66664610504701,2.5170614234762567,49.51340185805667,32.36045583215435,1,1,2,Australian Grand Prix,2023-04-02,Melbourne
VER,corner_13,Medium,126.31428937142857,226.1250048,26.38893392592695,20.83331664259316,-3.4722392036318723,67.40679128505612,98.02996473359292,31.041509045619804,1,1,2,Australian Grand Prix,2023-04-02,Melbourne
VER,corner_7,Fast,256.0375008,282.06685235577004,6.944443464721189,5.208337475679855,-1.8189894035458565e-12,100.0,100.0,7.399922651326217,1,1,2,Australian Grand Prix,2023-04-02,Melbourne
HAM,corner_12,Slow,203.0,164.8250048,27.777605286036305,19.965285818108498,-90.27723599514434,36.705855153998684,52.50534676341926,39.70578056206649,1,1,2,Australian Grand Prix,2023-04-02,Melbourne
HAM,corner_13,Medium,161.0,231.3,19.44444344849154,26.04165162260921,-3.968246626515217,71.87411358795087,95.34860977971483,29.434472822324285,1,1,2,Australian Grand Prix,2023-04-02,Melbourne
HAM,corner_7,Fast,246.5375008,280.0,6.9444717948726975,19.097204041770397,-1.2114753644709708e-12,100.0,100.0,5.567658806616545,1,1,2,Australian Grand Prix,2023-04-02,Melbourne
ALO,corner_12,Slow,216.0,163.91849732042687,23.61158266351355,31.24971135983924,-138.88782576600147,29.766613669487167,52.5566964978002,29.329113256930526,1,1,2,Australian Grand Prix,2023-04-02,Melbourne
ALO,corner_13,Medium,141.0,226.0,24.305571785496312,33.56476009694243,-8.33344785411191,67.08615734894555,95.65179738765107,27.601882687698964,1,1,2,Australian Grand Prix,2023-04-02,Melbourne
ALO,corner_7,Fast,262.5124992,281.9750887345398,8.101848572919096,10.912692219375586,-1.8189894035458565e-12,99.65617024135264,99.4787730946341,6.112625023915942,1,1,2,Australian Grand Prix,2023-04-02,Melbourne
STR,corner_12,Slow,220.75714377142856,160.0,10.416706513418376,24.305595897955754,-93.25363987313426,30.895070648603138,54.52635794427063,27.665632803103684,1,1,2,Australian Grand Prix,2023-04-02,Melbourne
